Cluster,Access to water,Access to electricity,Acess to cellphone,Education completed,Wealth Index Factor Score,hiv blood test result,latitude,longitude
40544,445,14.0,25.0,23.0,-0.96138,0,27.39153278,95.31066986
40548,120,0.0,0.0,0.0,-1.66698,0,0.0,0.0
40552,610,38.0,45.0,88.0,-0.256775,0,24.86765268,92.49483396
40558,885,47.0,43.0,61.0,-0.45584,0,26.87379478,92.12772907
40560,455,35.0,33.0,34.0,0.46126,0,24.93391225,92.89148297
40567,295,22.0,23.0,34.0,-0.31425000000000003,0,26.2302602,91.96567593
40574,816,18.0,36.0,59.0,-1.06122,0,24.47366036,92.50256269
40581,230,18.0,18.0,22.0,-0.41766,0,25.50730858,92.73504883
40583,20,4.0,4.0,0.0,-0.11057,0,26.63705539,93.59457668
40584,70,11.0,7.0,10.0,-0.66004,0,26.05552858,91.18005564
40588,25,0.0,5.0,9.0,-1.05668,0,26.6531059,92.85911977
40591,140,18.0,16.0,9.0,-0.85015,0,26.2421025,92.97628725
40600,615,45.0,45.0,62.0,-0.11863,0,24.56425142,92.61576084
40602,150,5.0,5.0,8.0,-0.80283,0,26.39951849,91.50610811
40606,160,24.0,24.0,15.0,0.07267,0,0.0,0.0
40626,40,2.0,8.0,30.0,-1.32162,0,27.68459049,94.80715066
40627,65,5.0,5.0,30.0,-0.74546,0,27.20195108,94.83425297
40628,210,5.0,4.0,22.0,-1.40633,0,26.96571778,93.99147215
40633,25,0.0,5.0,6.0,-1.06551,0,26.4965565,90.55682356
40637,1072,41.0,35.0,40.0,0.17702,0,26.10138567,91.54212934
40643,490,22.0,27.0,31.0,-0.93974,0,26.539974600000004,94.21913831
40644,180,6.0,6.0,9.0,0.88917,0,26.47736138,90.50193328
40645,828,25.0,42.0,34.0,-1.0639,0,24.3767869,92.4913597
40647,1290,53.0,74.0,103.0,-0.38202,0,24.96182712,92.55604808
40656,20,4.0,0.0,0.0,-0.91482,0,26.06957301,90.56992768
40666,240,0.0,0.0,0.0,-1.06441,0,26.78091463,91.26073907
40671,80,11.0,0.0,1.0,-0.77803,0,27.42994836,95.35350939
40673,35,7.0,7.0,0.0,-0.58413,0,26.43088273,90.53599142
40679,140,8.0,4.0,18.0,-0.39507,1,26.30668801,92.75307471
40684,200,4.0,0.0,2.0,0.12307,0,26.50610814,92.14787746
40685,115,17.0,17.0,20.0,-0.89208,0,26.75597875,91.16588106
40696,2820,37.0,74.0,128.0,-1.03182,0,24.28584554,92.59821094
40698,880,61.0,54.0,88.0,-0.62183,0,24.46957681,92.51169783
40702,170,19.0,22.0,41.0,0.64557,0,26.51477625,90.96663665
40710,35,7.0,7.0,1.0,-1.09204,0,26.69487386,90.40640569
40714,40,4.0,4.0,0.0,-0.17552,0,27.11260633,93.93187535
40733,750,6.0,27.0,31.0,-1.18355,0,25.88743232,93.05986715
40738,530,26.0,23.0,46.0,-0.9073,0,26.62363496,93.73024422
40739,655,21.0,33.0,57.0,-0.64496,0,24.86418013,92.32528584
40740,390,37.0,37.0,28.0,-0.66107,0,26.048883899999996,90.68045654
40747,945,57.0,63.0,131.0,-0.42127,1,24.84688581,92.60518663
40750,25,5.0,5.0,9.0,-0.4821,0,26.25839983,90.57515856
40754,330,26.0,26.0,70.0,0.08466,0,25.26530105,93.14375126
40759,110,5.0,11.0,33.0,-1.39617,0,26.82650874,91.43084243
40760,10,0.0,0.0,0.0,-1.57198,0,27.14780585,94.93067956
40764,15,3.0,3.0,11.0,-0.90492,0,27.61277996,94.64491177
40765,80,8.0,8.0,12.0,-0.78573,0,26.58557328,91.541366
40770,245,9.0,17.0,0.0,-0.78775,0,24.83776946,92.41887059
40773,20,2.0,2.0,0.0,-1.10011,0,26.44342654,90.6601848
40777,185,16.0,20.0,22.0,-0.745,0,26.66025056,91.44130765
40778,20,2.0,0.0,0.0,-1.04174,0,27.35881196,94.49798709999999
40796,300,0.0,5.0,16.0,-1.4276849999999999,0,26.00973511,90.13468999
40802,685,27.0,37.0,66.0,-0.65286,0,24.63924063,92.96989042
40807,220,12.0,12.0,0.0,0.11025,0,26.20424977,93.36218821
40813,30,3.0,3.0,7.0,-0.73051,0,26.51625829,90.47277322
40815,265,28.0,26.0,30.0,-0.82223,0,26.11745537,90.69524594
40819,1430,30.0,63.0,111.0,-0.81522,0,24.52854516,92.55879735
40830,1675,40.0,57.0,81.0,-0.60866,0,24.50644338,92.57118418
40832,60,0.0,6.0,21.0,-0.97625,0,26.52407864,91.26155097
40837,770,42.0,56.0,26.0,-0.62649,1,24.68828872,92.46192496
40842,80,5.0,5.0,10.0,-0.64278,0,26.59742284,92.19516054
40843,145,13.0,16.0,0.0,-0.67155,0,26.33079782,89.91623294
40848,205,10.0,10.0,6.0,-0.59677,0,26.2201075,92.24512381
40878,65,7.0,3.0,10.0,-0.45324,0,26.24662539,90.58934634
40880,440,24.0,24.0,30.0,-0.6965749999999999,0,26.02028903,90.5794453
40886,20,2.0,0.0,0.0,-1.38765,0,26.37854313,91.42114327
40887,70,5.0,7.0,7.0,-0.48089,0,26.28361439,91.0180399
40889,0,6.0,6.0,0.0,0.60662,0,26.02959259,89.98962699
40893,585,0.0,21.0,41.0,-1.46615,0,27.74613995,95.23916459
40901,40,4.0,4.0,13.0,-0.98553,0,26.63006482,91.24490134
40902,1710,76.0,69.0,97.0,-0.69506,0,25.98928152,93.73769679
40909,50,5.0,5.0,0.0,-0.64345,0,26.04820975,93.21752312
40914,90,4.0,5.0,7.0,-1.65492,0,26.38816986,92.23489895
40915,55,3.0,5.0,5.0,-1.40609,0,27.60664141,94.76167702
40935,310,0.0,11.0,19.0,-0.95863,0,26.03275015,90.26494077
40940,10,2.0,2.0,0.0,0.25746,0,26.50656507,90.97386513
40943,30,3.0,3.0,7.0,-0.88767,0,27.080354999999997,94.68520073
40947,200,28.0,28.0,39.0,-0.36375,0,26.08569677,93.76857354
40962,50,4.0,4.0,0.0,0.26385000000000003,0,25.76562978,93.16349731
40963,90,3.0,3.0,0.0,0.63492,0,26.17147704,91.84075896
40970,1128,27.0,11.0,91.0,-1.42396,0,25.34014062,93.30309524
40974,150,18.0,14.0,12.0,-0.43498,0,26.73762431,94.28307424
40985,195,21.0,27.0,22.0,-0.49577,0,27.03545891,95.02884468
40986,120,0.0,8.0,0.0,-1.03428,0,27.42869397,95.16393923
40987,124,6.0,13.0,2.0,-1.01349,0,25.99216204,90.08143727
40992,600,22.0,31.0,62.0,-0.67518,0,26.26304817,91.73017654
40993,310,25.0,25.0,51.0,-0.088,0,24.89068242,92.58926531
40997,85,9.0,9.0,12.0,0.06261,0,26.823736699999998,94.18857901
40998,200,7.0,15.0,13.0,-0.71414,0,24.4520093,92.48545599
40999,2490,0.0,75.0,71.0,-1.25056,0,0.0,0.0
41002,25,5.0,5.0,8.0,-1.13458,0,26.52977008,90.49324673
41006,19,8.0,0.0,11.0,-1.13661,0,26.57966639,92.99813705
41010,995,4.0,60.0,68.0,-0.93988,0,25.52042259,92.66890848
41013,430,17.0,17.0,7.0,0.63622,0,26.61721444,92.78781399
41020,190,16.0,16.0,10.0,0.38819,0,26.19115632,91.7199447
41021,1010,9.0,44.0,38.0,-0.98382,0,24.58987912,92.53389072
41025,200,0.0,13.0,14.0,-1.38916,0,26.3811039,90.00982638
41029,230,24.0,6.0,42.0,-0.87415,0,26.78723302,93.27053432
41032,80,8.0,8.0,2.0,0.11974,0,26.83642938,93.56519285
41033,304,6.0,21.0,55.0,-0.86887,0,24.43894874,92.44491137
41036,20,4.0,4.0,5.0,-1.03571,0,26.17909674,89.88068379
41039,215,0.0,15.0,21.0,-0.94305,0,25.99871724,90.18854456
41040,415,28.0,28.0,53.0,-0.70195,0,26.51923592,91.4378379
41041,15,0.0,3.0,0.0,-1.54895,0,25.92305395,90.02271742
41043,110,11.0,11.0,14.0,-0.93205,0,27.09027898,94.83001547
41047,45,0.0,0.0,0.0,-1.74632,0,27.38042309,95.37615472
41048,709,55.0,63.0,85.0,-0.90344,0,26.191354999999998,90.02873425
41066,60,0.0,6.0,22.0,-1.27858,0,26.56996954,90.10815703
41067,250,25.0,22.0,51.0,-0.22747,0,26.26550858,93.90409686
41068,60,0.0,0.0,12.0,-1.43393,0,26.05214074,90.20085147
41071,235,2.0,9.0,17.0,-1.64716,0,27.329474800000003,95.16732069
41085,65,9.0,0.0,0.0,-1.00462,0,25.133789800000002,93.06225299
41094,4800,111.0,122.0,154.0,-0.14124,0,0.0,0.0
41095,305,20.0,18.0,25.0,-1.163635,0,27.52024122,95.32901314
41099,40,4.0,4.0,22.0,-0.50759,0,26.0500625,91.12915889
41102,205,12.0,7.0,35.0,-1.21273,0,26.00378838,92.89466199
41105,1755,20.0,41.0,105.0,-1.19706,0,24.882978,92.91326842
41109,80,8.0,8.0,10.0,-0.53823,0,27.20265201,94.14842731
41110,125,5.0,5.0,12.0,-1.206885,0,25.94954183,90.06260833
41115,35,7.0,0.0,8.0,-0.43393,0,26.062602,93.12269464
41116,385,34.0,16.0,56.0,-0.73738,0,26.48372087,93.95338252
41124,2095,102.0,77.0,131.0,-0.79887,0,25.91934928,93.47255931
41131,170,9.0,10.0,25.0,-1.198,0,27.25056601,93.96765181
41140,330,20.0,24.0,60.0,-0.85102,0,26.25004189,89.91001511
41146,1175,10.0,55.0,37.0,-0.96109,0,0.0,0.0
41150,1610,51.0,49.0,65.0,-1.00763,0,26.79665364,91.94768058
41153,80,0.0,4.0,0.0,-1.00569,0,0.0,0.0
41157,110,5.0,5.0,9.0,-1.50692,0,27.51107582,94.98105047
41166,1045,22.0,44.0,72.0,-0.95555,0,24.70015888,92.3387677
41173,30,3.0,3.0,0.0,-0.3252,0,26.6769668,93.96620897
41180,1620,35.0,43.0,53.0,-0.9065,0,24.89419012,92.91799666
41181,845,30.0,44.0,34.0,-0.95778,0,26.80449346,94.74030388
41183,10,2.0,0.0,0.0,-0.97947,0,26.38174756,90.08516158
41186,5,0.0,0.0,0.0,-1.93509,0,26.37351299,92.21527384
41188,150,12.0,15.0,31.0,0.5266,0,26.50356452,93.95570561
41190,840,9.0,9.0,6.0,1.10514,0,26.16974457,91.76736333
41191,1640,20.0,75.0,89.0,-0.95398,0,24.40497374,92.5110263
41195,245,13.0,22.0,37.0,-0.34895,0,24.97756312,92.61740336
41197,80,5.0,5.0,7.0,-0.92405,0,25.88827243,91.07687887
41204,495,7.0,9.0,32.0,-0.89032,0,26.46701384,91.60316635
41208,50,5.0,5.0,21.0,-0.38634,0,26.16019995,92.28417606
41220,15,3.0,3.0,0.0,-1.00315,0,26.71734404,92.11370438
41223,15,3.0,3.0,5.0,-0.14047,0,26.54279968,91.5739927
41228,15,3.0,3.0,4.0,-0.96699,0,26.67021253,92.59847012
41232,495,28.0,37.0,102.0,-0.63425,0,26.201550199999996,93.77570289
41234,80,8.0,8.0,5.0,-1.13525,0,26.13378512,90.08215789
41235,1440,35.0,58.0,80.0,-0.64236,0,24.851969600000004,92.33982849
41237,640,14.0,49.0,77.0,-1.22656,0,25.47365255,92.73096403
41241,270,15.0,14.0,13.0,-0.2663,0,26.17893352,93.37355583
41244,95,4.0,10.0,3.0,-1.21325,0,26.84274481,92.94075733
41253,215,18.0,21.0,3.0,-0.77667,0,26.50635686,93.98709805
41254,250,16.0,7.0,62.0,-1.32146,0,0.0,0.0
41257,2685,57.0,58.0,188.0,-0.93541,0,26.79549422,91.55854457
41261,130,9.0,13.0,23.0,-0.68242,0,26.56846272,92.11691067
50013,475,35.0,50.0,66.0,-1.29726,0,25.18918582,86.27683077
50021,50,0.0,0.0,3.0,-1.38492,0,26.362423699999997,84.92538006
50023,180,6.0,6.0,4.0,0.78739,0,26.153990399999998,87.76920129
50030,225,10.0,22.0,44.0,-0.83014,0,25.75563931,84.7796401
50031,38,4.0,8.0,12.0,-1.30869,0,26.41271009,85.056787
50032,55,8.0,5.0,21.0,-0.44404,0,25.33083132,86.48023786
50035,195,23.0,35.0,74.0,-1.24114,0,25.14245782,87.11740625
50043,120,8.0,8.0,24.0,-0.78807,0,25.59371973,84.26565409999999
50044,15,3.0,3.0,9.0,0.99896,0,25.03180824,84.462385
50046,130,4.0,16.0,3.0,-1.10776,0,26.70934085,84.85078218
50050,75,11.0,7.0,16.0,-1.32467,2,25.56808679,84.5173193
50051,18,0.0,6.0,26.0,-1.37473,0,25.08565531,84.88087956
50056,60,0.0,6.0,4.0,-1.60666,0,25.68608209,86.67720496
50057,79,0.0,13.0,17.0,-1.6505,0,26.18373395,84.77178949
50059,335,18.0,25.0,28.0,-1.53538,0,25.27773918,83.51953186
50060,130,10.0,10.0,8.0,-1.22953,0,25.80490503,85.01218411
50062,605,0.0,41.0,7.0,-1.7356,0,24.88570971,85.33907058
50072,123,0.0,15.0,21.0,-1.55283,0,25.07581618,86.12199957
50076,516,25.0,29.0,52.0,-0.93872,0,24.91181657,86.98963771
50078,60,0.0,6.0,4.0,-1.78263,0,26.21713971,87.50238212
50079,120,20.0,20.0,14.0,-1.29062,0,25.23083183,85.73558322
50081,4,4.0,4.0,6.0,-0.9187,1,25.8341322,87.73886998
50084,225,19.0,19.0,26.0,0.11164,0,24.64633854,84.42517424
50085,20,4.0,4.0,1.0,-1.13874,0,26.11541309,87.60694222
50087,1480,60.0,66.0,82.0,-1.23214,0,24.59209221,83.87723504
50091,334,8.0,17.0,23.0,-1.44265,0,26.14938485,86.12043102
50098,115,14.0,21.0,9.0,-1.04855,0,26.61527373,86.11467946
50106,150,2.0,6.0,35.0,-1.03882,0,25.58972016,86.25931666
50113,175,5.0,18.0,21.0,-1.1613,0,25.92715049,86.58617137
50114,960,84.0,74.0,41.0,-1.24417,0,24.57238685,86.43641892
50118,249,21.0,21.0,12.0,-0.71703,0,25.23546303,85.76574196
50124,72,18.0,18.0,35.0,-0.7842699999999999,0,25.3544231,86.73651894
50131,60,4.0,4.0,8.0,-0.58202,0,26.55839671,85.29339684
50133,95,4.0,12.0,11.0,-1.07536,0,25.08238449,83.96921747
50134,246,0.0,24.0,75.0,-1.70198,0,24.92944997,85.65018943
50140,30,0.0,6.0,0.0,-1.5645,0,26.48418636,86.96549695
50147,235,21.0,21.0,3.0,-1.47215,0,26.47148777,85.23956602
50153,70,9.0,2.0,20.0,-1.55667,0,25.24240395,86.75139905
50155,160,16.0,16.0,20.0,-0.73159,0,25.21311287,83.53307064
50166,200,10.0,20.0,49.0,-0.44318,0,26.5288187,85.19520947
50172,20,14.0,14.0,27.0,-0.70328,0,25.90066109,84.95447203
50173,70,3.0,4.0,5.0,-1.35204,0,24.98557396,83.38542952
50175,60,0.0,6.0,18.0,-1.6845,0,26.74085964,84.88125538
50182,70,3.0,3.0,13.0,-1.92423,0,25.37415505,86.47641801
50187,45,9.0,9.0,25.0,-0.90765,0,26.12909875,87.96753638
50189,80,10.0,10.0,35.0,0.30338,0,25.506752,86.47326635
50192,175,28.0,29.0,54.0,-1.13644,0,25.14459352,84.95558326
50194,315,49.0,46.0,77.0,-0.321665,0,25.6541288,84.87633966
50197,85,0.0,10.0,0.0,-1.56356,0,25.88319388,86.57954147
50199,472,15.0,58.0,86.0,-1.17617,0,24.75804296,86.42086979999999
50201,220,22.0,22.0,14.0,-0.02328,0,25.46738857,85.58410654
50204,375,17.0,17.0,28.0,-0.42949,0,25.53344961,84.85446129
50209,105,19.0,24.0,45.0,-1.0565799999999999,0,25.09688732,86.05819218
50212,75,5.0,10.0,8.0,-1.34877,0,25.41972279,87.08320143
50216,465,16.0,42.0,47.0,-1.09851,1,25.01722307,86.90639236
50240,40,4.0,13.0,4.0,-1.54203,0,27.0747665,84.15095727
50244,80,0.0,14.0,10.0,-1.10959,0,25.20530542,85.32066719
50246,370,14.0,38.0,56.0,-1.21142,0,26.38657861,85.30400461
50257,15,0.0,3.0,0.0,-1.75921,0,25.46614461,87.27070558
50259,310,13.0,14.0,27.0,-1.48944,0,24.73951032,84.55835415
50261,35,6.0,5.0,14.0,-0.90251,0,24.85764271,85.67892939
50262,20,0.0,0.0,0.0,-1.65485,0,25.1525652,84.74856842
50267,260,4.0,20.0,41.0,-1.41712,0,24.95766622,87.13245799
50269,10,0.0,2.0,0.0,-1.77856,0,26.38251191,87.24671212
50271,280,9.0,19.0,15.0,-1.7302849999999999,0,25.74864673,85.63329846
50274,380,18.0,21.0,29.0,-1.18502,0,25.21392546,85.5208679
50275,25,5.0,0.0,8.0,-1.73922,0,26.36696782,86.89268407
50276,180,14.0,15.0,0.0,-1.4848,0,25.82121765,86.84132242
50290,815,87.0,87.0,91.0,-1.01183,0,24.60222783,86.43347095
50292,160,16.0,27.0,50.0,-1.15424,0,25.20877184,85.18027786
50294,40,0.0,4.0,6.0,-1.68492,0,25.95770349,85.88275624
50311,90,0.0,11.0,29.0,-1.74464,0,26.12760947,85.84102466
50313,210,0.0,21.0,37.0,-1.37517,0,26.59209195,84.16163538
50315,60,0.0,6.0,17.0,-0.98781,0,24.95260267,85.83470007
50316,90,12.0,12.0,19.0,-1.07278,0,24.46449249,84.59568692
50318,12,0.0,3.0,0.0,-1.41453,0,27.26130656,84.57089533
50321,150,10.0,27.0,21.0,-1.47983,0,26.10028829,87.47732122
50322,350,0.0,37.0,76.0,-1.4973800000000002,0,26.26353494,85.61275339
50325,300,2.0,31.0,29.0,-1.49898,0,24.97105873,85.19739828
50330,80,8.0,8.0,9.0,-1.05617,0,26.22206301,87.88371127
50336,115,0.0,14.0,3.0,-1.47479,0,25.00759337,85.65315483
50343,345,8.0,33.0,51.0,-1.13601,0,25.17071063,84.87879872
50344,432,12.0,47.0,40.0,-1.48519,0,26.41501254,86.69981787
50346,305,12.0,19.0,26.0,-1.37584,0,25.00415416,86.25526594
50350,366,23.0,23.0,5.0,-1.02139,0,24.71853519,86.32755835
50353,645,25.0,31.0,30.0,-1.3854,0,25.32616163,85.08353258
50355,120,8.0,20.0,57.0,-1.35189,0,24.56515146,84.30651488
50356,370,4.0,23.0,43.0,-1.38217,0,24.86860565,85.79083977
50361,70,7.0,7.0,21.0,-0.71369,0,26.02971149,85.27785638
50371,254,10.0,19.0,21.0,-1.37542,0,25.94677647,86.08830016
50373,25,0.0,5.0,8.0,-1.50902,0,25.7684404,87.46954781
50374,230,14.0,14.0,32.0,-0.722765,1,25.61282479,84.9695756
50378,40,0.0,8.0,0.0,-0.97215,0,25.21093134,84.75749090000001
50380,387,0.0,34.0,21.0,-1.45011,0,24.81409051,86.09865568
50381,270,11.0,23.0,23.0,-1.45983,0,26.50977763,85.41148274
50395,165,12.0,18.0,18.0,-1.66027,0,25.86591567,85.78132551
50397,140,10.0,22.0,55.0,-1.44579,0,26.15119125,85.89299078
50399,190,0.0,24.0,23.0,-1.68171,0,25.62219366,86.65485501
50405,35,0.0,7.0,0.0,-1.40125,0,25.40756444,87.43788359999999
50407,85,12.0,12.0,17.0,-0.3732,0,26.80131525,84.51755704
50413,21,8.0,8.0,0.0,-0.53741,0,25.87511675,85.17837121
50417,60,12.0,5.0,10.0,-1.6836,0,25.402036199999998,85.33207604
50418,131,19.0,22.0,30.0,-1.22007,0,26.61999123,85.27760714
50419,200,9.0,12.0,39.0,-1.2529,0,26.39480404,85.31333148
50420,230,27.0,34.0,25.0,-1.4395,0,25.56060087,86.2231098
50424,251,26.0,26.0,36.0,-1.16301,0,26.70574995,85.3957071
50428,80,0.0,4.0,2.0,-1.6811,0,26.68322905,85.18020279999999
50434,0,9.0,9.0,0.0,1.18546,0,25.44744126,85.53688502
50436,10,0.0,1.0,0.0,-1.47288,0,25.29290122,87.80235622
50440,40,0.0,0.0,9.0,-1.40455,0,25.64118356,87.47804653
50442,405,44.0,36.0,42.0,-0.5728,0,25.54303214,85.1805246
50444,39,0.0,7.0,22.0,-1.13892,0,27.26180606,83.98843494
50447,233,10.0,10.0,11.0,-1.46668,0,25.39480313,86.84641324
50451,240,13.0,13.0,20.0,-1.43378,0,26.27778006,85.97532291
50455,140,11.0,9.0,35.0,-1.3566,0,25.24619634,84.47455599
50461,15,0.0,3.0,0.0,-1.468,0,25.55661549,87.61949974
50466,294,5.0,20.0,34.0,-1.2219,0,26.36421124,87.39314478
50469,160,0.0,8.0,4.0,-1.64748,0,26.34446785,84.79018068
50472,665,38.0,33.0,51.0,-1.31209,0,24.8716415,86.93037141
50473,1390,0.0,105.0,106.0,-1.503555,0,24.59113735,86.87975891
50491,310,53.0,52.0,44.0,-1.26847,0,25.09826597,85.81900906
50496,312,15.0,34.0,36.0,-1.3891,1,26.50853531,85.96480774
50503,50,4.0,10.0,13.0,-1.70148,0,25.74863637,86.53875996
50508,10,1.0,1.0,0.0,1.01669,0,25.61723184,85.14306866
50514,395,26.0,31.0,32.0,-0.69745,0,25.31956716,85.60485447
50525,90,0.0,9.0,22.0,-1.34651,0,26.41041538,84.84068339
50534,110,7.0,4.0,22.0,-1.09341,0,25.62246017,85.00688514
50538,335,26.0,31.0,40.0,-1.20632,0,25.40460922,85.54732911
50544,55,11.0,11.0,24.0,-0.44019,0,26.12378585,85.90541948
50548,670,51.0,58.0,72.0,-1.36474,0,25.20918249,84.83632861
50549,230,0.0,23.0,43.0,-1.48295,0,26.54302315,85.471725
50557,245,5.0,37.0,52.0,-1.42006,1,25.869766600000002,86.02506667
50573,45,0.0,7.0,21.0,-1.66696,0,26.0862807,85.61163904
50574,310,7.0,13.0,21.0,-1.59993,0,26.45615179,85.33006066
50582,515,0.0,26.0,40.0,-1.47735,0,26.55200094,85.55172897
50585,95,0.0,19.0,35.0,-1.41149,0,25.71773219,85.56613883
50586,90,0.0,12.0,7.0,-1.413275,0,24.95555424,86.72364427
50591,135,19.0,22.0,25.0,-1.43158,0,25.25008958,85.04732421
50596,75,5.0,5.0,4.0,0.40479,0,25.63517281,85.05714211
50598,30,3.0,3.0,0.0,1.04499,1,26.12374667,85.38676565
50599,840,48.0,73.0,99.0,-1.28905,0,24.58032549,85.18310868
50601,350,14.0,27.0,78.0,-1.38185,0,25.05086801,86.60084686
50609,15,0.0,0.0,0.0,-1.11457,0,26.06981773,85.18826108
50615,95,0.0,12.0,27.0,-1.13952,0,25.36556597,83.76934067
50616,10,0.0,2.0,0.0,-1.51551,0,26.3410107,87.21166501
50618,15,0.0,0.0,0.0,-1.7953,0,25.92480469,87.37562001
50619,166,24.0,15.0,19.0,-1.37653,0,25.75165859,85.75695716
50622,125,5.0,5.0,21.0,-1.4417,0,26.09193046,87.28750797
50624,30,0.0,6.0,20.0,-1.11038,0,25.57219556,84.55462879
50625,110,12.0,4.0,19.0,-1.41505,0,26.36291286,85.31593670000001
50630,40,0.0,12.0,1.0,-1.30611,0,26.67299974,85.64065058
50632,35,3.0,7.0,0.0,-0.96907,0,26.06513127,84.99031991
50634,155,13.0,18.0,21.0,-1.34984,0,25.54050218,85.99915881
50644,240,8.0,6.0,5.0,-1.51989,0,25.14062844,85.15065231
50650,135,13.0,27.0,21.0,-1.29506,0,26.25748444,87.83214915
50652,65,0.0,13.0,3.0,-1.61539,0,25.35429219,84.16788609999999
50655,30,3.0,3.0,0.0,-0.98642,0,25.28528991,84.72608311
50657,140,16.0,23.0,8.0,-1.45352,0,25.19783355,84.68292444
50659,280,0.0,34.0,14.0,-1.44583,0,26.52985438,85.62485794
50667,360,35.0,42.0,42.0,-1.25153,0,24.70027364,84.91036163
50670,340,14.0,42.0,39.0,-0.84977,0,25.14310801,85.86773999
50678,170,5.0,23.0,44.0,-1.4184,0,25.59845611,85.72733386
50679,70,0.0,14.0,25.0,-1.61462,0,26.88310138,84.75054067
50684,263,20.0,22.0,28.0,-1.37234,0,25.64301644,84.54698081
50687,445,0.0,33.0,66.0,-1.39822,0,24.76878467,86.82012890000001
50689,289,20.0,26.0,46.0,-1.31897,0,26.54943047,85.31211265
50690,95,9.0,14.0,35.0,-1.09137,0,25.48211727,85.91952162
50694,500,32.0,45.0,55.0,-1.2264,0,26.65032705,85.62512588
50695,570,24.0,36.0,35.0,-1.29927,0,25.19052414,86.31867126
50696,45,9.0,9.0,12.0,0.02909,0,24.63196625,84.45757091
50698,170,8.0,9.0,51.0,-1.43288,2,25.2434147,83.66982039
50701,27,7.0,4.0,9.0,-1.07989,0,26.06804039,87.68491885
50711,230,6.0,26.0,51.0,-1.4576,0,26.70413915,85.38528129
50718,1218,15.0,59.0,33.0,-1.6697,0,25.13471288,86.24492121
50722,406,8.0,41.0,72.0,-1.21896,0,25.10480518,84.74277043
50727,130,4.0,16.0,11.0,-1.29146,0,25.38705958,87.1358853
50732,150,15.0,11.0,31.0,-0.78726,0,25.16341252,86.12558176
50736,480,0.0,45.0,14.0,-1.3383,0,26.59945787,85.55115651
50738,265,20.0,29.0,53.0,-1.15921,0,25.13496748,85.95658474
50746,275,21.0,24.0,56.0,-0.58194,0,25.23321876,85.50810634
50753,12,0.0,6.0,6.0,-1.4419,0,26.06696343,87.94679140000001
50757,380,0.0,25.0,77.0,-1.6766800000000002,0,24.96215475,87.07440097
50760,162,4.0,19.0,37.0,-1.16408,0,24.83246994,85.47755389
50769,50,5.0,5.0,7.0,-0.52708,0,26.18677036,86.05645681
50772,50,5.0,5.0,7.0,-1.08992,0,25.85741405,86.52830699
50774,635,66.0,68.0,196.0,-0.53327,0,25.08884833,85.84793939
50776,265,0.0,17.0,18.0,-1.71535,0,25.59110403,86.40849376
50779,440,22.0,14.0,34.0,-1.09814,0,25.23006061,85.74002715
50782,35,15.0,13.0,25.0,-0.35435,0,24.87276337,85.54073026
50783,30,0.0,0.0,0.0,-1.83411,0,25.61031468,87.35420620000001
50789,143,0.0,22.0,48.0,-1.4458950000000002,0,25.85842048,85.98331656
50792,310,26.0,29.0,26.0,-0.90397,0,25.14880292,85.78921397
50800,540,11.0,33.0,85.0,-1.11408,0,25.04701798,85.33943877
50801,680,3.0,57.0,145.0,-1.57527,0,25.06616226,86.80439517
50807,223,17.0,17.0,21.0,-1.08141,0,26.11469164,86.21668186
50808,50,10.0,10.0,45.0,-1.0792899999999999,0,25.51040897,86.37179526
50817,48,0.0,15.0,10.0,-1.49032,0,26.99752812,84.0905642
50818,385,23.0,24.0,53.0,-1.42915,0,25.075027399999996,85.98742853
50822,230,29.0,37.0,84.0,-1.003,0,24.98060483,84.99559920000002
50830,85,11.0,11.0,15.0,-1.21042,0,26.41657717,85.92159852
50832,30,0.0,5.0,0.0,-1.36937,0,25.98892604,84.3299122
50833,445,11.0,26.0,20.0,-1.33948,0,25.29747324,83.62727952
50837,30,0.0,6.0,14.0,-1.28488,0,25.5019887,87.40620695
50840,100,15.0,15.0,42.0,-1.13857,1,25.27457232,85.15600352
50846,500,4.0,65.0,85.0,-1.2907,0,26.43707729,85.66201105
50848,410,18.0,44.0,12.0,-1.20163,0,24.97717194,85.52434083
50850,75,5.0,10.0,5.0,-1.2450299999999999,0,26.34933577,85.34803058
50851,185,11.0,18.0,0.0,-0.72024,0,25.11203003,85.6300251
50860,200,21.0,21.0,7.0,-1.27886,0,25.18623647,85.07211459999999
50865,320,34.0,36.0,66.0,-0.96163,0,24.53154458,84.98792107
50874,10,0.0,2.0,0.0,-0.56258,0,25.6519091,84.19527206
50879,60,0.0,0.0,3.0,-1.89066,0,26.6263419,84.77524207
50885,280,14.0,14.0,23.0,-1.36235,0,25.22929992,85.20253582
50887,180,0.0,18.0,23.0,-1.70757,0,26.77734523,84.41752822
50891,125,0.0,7.0,21.0,-1.55194,0,25.11871391,87.18306106
50892,158,19.0,37.0,59.0,-1.21498,0,26.56735107,85.638626
50897,15,0.0,3.0,0.0,-1.41971,0,25.61042192,84.61110677
50898,390,0.0,16.0,21.0,-1.59018,0,25.92252582,86.02811028
50910,224,0.0,23.0,38.0,-1.16556,0,24.86728662,85.61813441
50911,430,18.0,24.0,38.0,-1.28209,0,24.9668298,85.11558136
50912,170,0.0,6.0,0.0,-1.78774,0,25.66044924,85.60028904
